2025-12-01 17:30:01 | MainThread   | INFO     | ============================================================
2025-12-01 17:30:26 | MainThread   | INFO     | 进度报告: 已完成 10/390 (2.6%) - 预计剩余时间: 16.0分钟
2025-12-01 17:30:28 | MainThread   | INFO     | 系统状态: CPU使用率 100.0%, 内存使用率 13.5%
2025-12-01 17:30:28 | MainThread   | INFO     | 进度: 11/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.02
2025-12-01 17:30:28 | MainThread   | INFO     | 进度: 12/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.022
2025-12-01 17:30:28 | MainThread   | INFO     | 进度: 13/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.024
2025-12-01 17:30:28 | MainThread   | INFO     | 进度: 14/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.026
2025-12-01 17:30:28 | MainThread   | INFO     | 进度: 15/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.028
2025-12-01 17:30:28 | MainThread   | INFO     | 进度: 16/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.03
2025-12-01 17:30:28 | MainThread   | INFO     | 进度: 17/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.032
2025-12-01 17:30:28 | MainThread   | INFO     | 进度: 18/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.034
2025-12-01 17:30:28 | MainThread   | INFO     | 进度: 19/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.036
2025-12-01 17:30:28 | MainThread   | INFO     | 进度: 20/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.038
2025-12-01 17:30:28 | MainThread   | INFO     | 进度报告: 已完成 20/390 (5.1%) - 预计剩余时间: 8.3分钟
2025-12-01 17:30:29 | MainThread   | INFO     | 系统状态: CPU使用率 100.0%, 内存使用率 13.3%
2025-12-01 17:30:29 | MainThread   | INFO     | 进度: 21/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.04
2025-12-01 17:30:29 | MainThread   | INFO     | 进度: 22/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.042
2025-12-01 17:30:29 | MainThread   | INFO     | 进度: 23/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.044
2025-12-01 17:30:29 | MainThread   | INFO     | 进度: 24/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.046
2025-12-01 17:30:29 | MainThread   | INFO     | 进度: 25/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.048
2025-12-01 17:30:29 | MainThread   | INFO     | 进度: 26/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.05
2025-12-01 17:30:29 | MainThread   | INFO     | 进度: 27/390 - 完成: Case completed: target=0.027, indenter_x=0.0
2025-12-01 17:30:29 | MainThread   | INFO     | 进度: 28/390 - 完成: Case completed: target=0.027, indenter_x=0.002
2025-12-01 17:30:29 | MainThread   | INFO     | 进度: 29/390 - 完成: Case completed: target=0.027, indenter_x=0.004
2025-12-01 17:30:29 | MainThread   | INFO     | 进度: 30/390 - 完成: Case completed: target=0.027, indenter_x=0.006
2025-12-01 17:30:29 | MainThread   | INFO     | 进度报告: 已完成 30/390 (7.7%) - 预计剩余时间: 5.6分钟
2025-12-01 17:30:30 | MainThread   | INFO     | 系统状态: CPU使用率 100.0%, 内存使用率 13.6%
2025-12-01 17:30:30 | MainThread   | INFO     | 进度: 31/390 - 完成: Case completed: target=0.027, indenter_x=0.008
2025-12-01 17:30:30 | MainThread   | INFO     | 进度: 32/390 - 完成: Case completed: target=0.027, indenter_x=0.01
2025-12-01 17:30:30 | MainThread   | INFO     | 进度: 33/390 - 完成: Case completed: target=0.027, indenter_x=0.012
2025-12-01 17:30:30 | MainThread   | INFO     | 进度: 34/390 - 完成: Case completed: target=0.027, indenter_x=0.014
2025-12-01 17:30:30 | MainThread   | INFO     | 进度: 35/390 - 完成: Case completed: target=0.027, indenter_x=0.016
2025-12-01 17:30:33 | MainThread   | INFO     | 进度: 36/390 - 完成: Case completed: target=0.027, indenter_x=0.018
2025-12-01 17:30:33 | MainThread   | INFO     | 进度: 37/390 - 完成: Case completed: target=0.027, indenter_x=0.02
2025-12-01 17:30:33 | MainThread   | INFO     | 进度: 38/390 - 完成: Case completed: target=0.027, indenter_x=0.022
2025-12-01 17:30:33 | MainThread   | INFO     | 进度: 39/390 - 完成: Case completed: target=0.027, indenter_x=0.024
2025-12-01 17:30:33 | MainThread   | INFO     | 进度: 40/390 - 完成: Case completed: target=0.027, indenter_x=0.026
2025-12-01 17:30:33 | MainThread   | INFO     | 进度报告: 已完成 40/390 (10.3%) - 预计剩余时间: 4.6分钟
2025-12-01 17:30:34 | MainThread   | INFO     | 系统状态: CPU使用率 100.0%, 内存使用率 13.2%
2025-12-01 17:30:34 | MainThread   | INFO     | 进度: 41/390 - 完成: Case completed: target=0.027, indenter_x=0.028
2025-12-01 17:30:34 | MainThread   | INFO     | 进度: 42/390 - 完成: Case completed: target=0.027, indenter_x=0.03
2025-12-01 17:30:34 | MainThread   | INFO     | 进度: 43/390 - 完成: Case completed: target=0.027, indenter_x=0.032
2025-12-01 17:30:34 | MainThread   | INFO     | 进度: 44/390 - 完成: Case completed: target=0.027, indenter_x=0.034
2025-12-01 17:30:34 | MainThread   | INFO     | 进度: 45/390 - 完成: Case completed: target=0.027, indenter_x=0.036
2025-12-01 17:30:34 | MainThread   | INFO     | 进度: 46/390 - 完成: Case completed: target=0.027, indenter_x=0.038
2025-12-01 17:30:34 | MainThread   | INFO     | 进度: 47/390 - 完成: Case completed: target=0.027, indenter_x=0.04
2025-12-01 17:30:34 | MainThread   | INFO     | 进度: 48/390 - 完成: Case completed: target=0.027, indenter_x=0.042
2025-12-01 17:30:34 | MainThread   | INFO     | 进度: 49/390 - 完成: Case completed: target=0.027, indenter_x=0.044
2025-12-01 17:30:35 | MainThread   | INFO     | 进度: 50/390 - 完成: Case completed: target=0.027, indenter_x=0.046
2025-12-01 17:30:35 | MainThread   | INFO     | 进度报告: 已完成 50/390 (12.8%) - 预计剩余时间: 3.8分钟
2025-12-01 17:30:36 | MainThread   | INFO     | 系统状态: CPU使用率 100.0%, 内存使用率 13.5%
2025-12-01 17:30:36 | MainThread   | INFO     | 进度: 51/390 - 完成: Case completed: target=0.027, indenter_x=0.048
2025-12-01 17:30:36 | MainThread   | INFO     | 进度: 52/390 - 完成: Case completed: target=0.027, indenter_x=0.05
2025-12-01 17:30:36 | MainThread   | INFO     | 进度: 53/390 - 完成: Case completed: target=0.026, indenter_x=0.0
2025-12-01 17:30:43 | MainThread   | INFO     | 进度: 54/390 - 完成: Case completed: target=0.026, indenter_x=0.002
2025-12-01 17:30:43 | MainThread   | INFO     | 进度: 55/390 - 完成: Case completed: target=0.026, indenter_x=0.004
2025-12-01 17:30:45 | MainThread   | INFO     | 进度: 56/390 - 完成: Case completed: target=0.026, indenter_x=0.006
2025-12-01 17:30:45 | MainThread   | INFO     | 进度: 57/390 - 完成: Case completed: target=0.026, indenter_x=0.008
2025-12-01 17:30:45 | MainThread   | INFO     | 进度: 58/390 - 完成: Case completed: target=0.026, indenter_x=0.01
2025-12-01 17:30:45 | MainThread   | INFO     | 进度: 59/390 - 完成: Case completed: target=0.026, indenter_x=0.012
2025-12-01 17:30:45 | MainThread   | INFO     | 进度: 60/390 - 完成: Case completed: target=0.026, indenter_x=0.014
2025-12-01 17:30:45 | MainThread   | INFO     | 进度报告: 已完成 60/390 (15.4%) - 预计剩余时间: 4.0分钟
2025-12-01 17:30:46 | MainThread   | INFO     | 系统状态: CPU使用率 100.0%, 内存使用率 13.7%
2025-12-01 17:30:46 | MainThread   | INFO     | 进度: 61/390 - 完成: Case completed: target=0.026, indenter_x=0.016
2025-12-01 17:30:46 | MainThread   | INFO     | 进度: 62/390 - 完成: Case completed: target=0.026, indenter_x=0.018
2025-12-01 17:30:46 | MainThread   | INFO     | 进度: 63/390 - 完成: Case completed: target=0.026, indenter_x=0.02
2025-12-01 17:30:46 | MainThread   | INFO     | 进度: 64/390 - 完成: Case completed: target=0.026, indenter_x=0.022
2025-12-01 17:30:53 | MainThread   | INFO     | 进度: 65/390 - 完成: Case completed: target=0.026, indenter_x=0.024
2025-12-01 17:30:54 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.026, INDENTER_X=0.048
2025-12-01 17:30:54 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.023, INDENTER_X=0.016
2025-12-01 17:30:55 | MainThread   | INFO     | 进度: 66/390 - 完成: Case completed: target=0.026, indenter_x=0.026
2025-12-01 17:30:55 | MainThread   | INFO     | 进度: 67/390 - 完成: Case completed: target=0.026, indenter_x=0.028
2025-12-01 17:30:55 | MainThread   | INFO     | 进度: 68/390 - 完成: Case completed: target=0.026, indenter_x=0.03
2025-12-01 17:30:55 | MainThread   | INFO     | 进度: 69/390 - 完成: Case completed: target=0.026, indenter_x=0.032
2025-12-01 17:30:55 | MainThread   | INFO     | 进度: 70/390 - 完成: Case completed: target=0.026, indenter_x=0.034
2025-12-01 17:30:55 | MainThread   | INFO     | 进度报告: 已完成 70/390 (17.9%) - 预计剩余时间: 4.1分钟
2025-12-01 17:30:56 | MainThread   | INFO     | 系统状态: CPU使用率 100.0%, 内存使用率 13.3%
2025-12-01 17:30:56 | MainThread   | INFO     | 进度: 71/390 - 完成: Case completed: target=0.026, indenter_x=0.036
2025-12-01 17:30:56 | MainThread   | INFO     | 进度: 72/390 - 完成: Case completed: target=0.026, indenter_x=0.038
2025-12-01 17:30:56 | MainThread   | INFO     | 进度: 73/390 - 完成: Case completed: target=0.026, indenter_x=0.04
2025-12-01 17:30:56 | MainThread   | INFO     | 进度: 74/390 - 完成: Case completed: target=0.026, indenter_x=0.042
2025-12-01 17:30:56 | MainThread   | INFO     | 进度: 75/390 - 完成: Case completed: target=0.026, indenter_x=0.044
2025-12-01 17:30:56 | MainThread   | INFO     | 进度: 76/390 - 完成: Case completed: target=0.026, indenter_x=0.046
2025-12-01 17:30:56 | MainThread   | INFO     | 进度: 77/390 - 完成: Case completed: target=0.026, indenter_x=0.048
2025-12-01 17:30:56 | MainThread   | INFO     | 进度: 78/390 - 完成: Case completed: target=0.026, indenter_x=0.05
2025-12-01 17:30:56 | MainThread   | INFO     | 进度: 79/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.0
2025-12-01 17:30:57 | MainThread   | INFO     | 进度: 80/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.002
2025-12-01 17:30:57 | MainThread   | INFO     | 进度报告: 已完成 80/390 (20.5%) - 预计剩余时间: 3.6分钟
2025-12-01 17:30:58 | MainThread   | INFO     | 系统状态: CPU使用率 100.0%, 内存使用率 13.4%
2025-12-01 17:30:59 | MainThread   | INFO     | 进度: 81/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.004
2025-12-01 17:30:59 | MainThread   | INFO     | 进度: 82/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.006
2025-12-01 17:30:59 | MainThread   | INFO     | 进度: 83/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.008
2025-12-01 17:31:00 | MainThread   | INFO     | 进度: 84/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.01
2025-12-01 17:31:00 | MainThread   | INFO     | 进度: 85/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.012
2025-12-01 17:31:00 | MainThread   | INFO     | 进度: 86/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.014
2025-12-01 17:31:00 | MainThread   | INFO     | 进度: 87/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.016
2025-12-01 17:31:00 | MainThread   | INFO     | 进度: 88/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.018
2025-12-01 17:31:00 | MainThread   | INFO     | 进度: 89/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.02
2025-12-01 17:31:00 | MainThread   | INFO     | 进度: 90/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.022
2025-12-01 17:31:00 | MainThread   | INFO     | 进度报告: 已完成 90/390 (23.1%) - 预计剩余时间: 3.3分钟
2025-12-01 17:31:01 | MainThread   | INFO     | 系统状态: CPU使用率 100.0%, 内存使用率 13.6%
2025-12-01 17:31:01 | MainThread   | INFO     | 进度: 91/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.024
2025-12-01 17:31:01 | MainThread   | INFO     | 进度: 92/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.026
2025-12-01 17:31:01 | MainThread   | INFO     | 进度: 93/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.028
2025-12-01 17:31:01 | MainThread   | INFO     | 进度: 94/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.03
2025-12-01 17:31:01 | MainThread   | INFO     | 进度: 95/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.032
2025-12-01 17:31:01 | MainThread   | INFO     | 进度: 96/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.034
2025-12-01 17:31:01 | MainThread   | INFO     | 进度: 97/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.036
2025-12-01 17:31:01 | MainThread   | INFO     | 进度: 98/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.038
2025-12-01 17:31:05 | MainThread   | INFO     | 进度: 99/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.04
2025-12-01 17:31:05 | MainThread   | INFO     | 进度: 100/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.042
2025-12-01 17:31:05 | MainThread   | INFO     | 进度报告: 已完成 100/390 (25.6%) - 预计剩余时间: 3.1分钟
2025-12-01 17:31:06 | MainThread   | INFO     | 系统状态: CPU使用率 100.0%, 内存使用率 13.5%
2025-12-01 17:31:06 | MainThread   | INFO     | 进度: 101/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.044
2025-12-01 17:31:06 | MainThread   | INFO     | 进度: 102/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.046
2025-12-01 17:31:06 | MainThread   | INFO     | 进度: 103/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.048
2025-12-01 17:31:06 | MainThread   | INFO     | 进度: 104/390 - 完成: Case completed: target=0.024999999999999998, indenter_x=0.05
2025-12-01 17:31:08 | MainThread   | INFO     | 进度: 105/390 - 完成: Case completed: target=0.024, indenter_x=0.0
2025-12-01 17:31:08 | MainThread   | INFO     | 进度: 106/390 - 完成: Case completed: target=0.024, indenter_x=0.002
2025-12-01 17:31:08 | MainThread   | INFO     | 进度: 107/390 - 完成: Case completed: target=0.024, indenter_x=0.004
2025-12-01 17:31:08 | MainThread   | INFO     | 进度: 108/390 - 完成: Case completed: target=0.024, indenter_x=0.006
2025-12-01 17:31:08 | MainThread   | INFO     | 进度: 109/390 - 完成: Case completed: target=0.024, indenter_x=0.008
2025-12-01 17:31:08 | MainThread   | INFO     | 进度: 110/390 - 完成: Case completed: target=0.024, indenter_x=0.01
2025-12-01 17:31:08 | MainThread   | INFO     | 进度报告: 已完成 110/390 (28.2%) - 预计剩余时间: 2.8分钟
2025-12-01 17:31:10 | MainThread   | INFO     | 系统状态: CPU使用率 100.0%, 内存使用率 13.7%
2025-12-01 17:31:10 | MainThread   | INFO     | 进度: 111/390 - 完成: Case completed: target=0.024, indenter_x=0.012
2025-12-01 17:31:10 | MainThread   | INFO     | 进度: 112/390 - 完成: Case completed: target=0.024, indenter_x=0.014
2025-12-01 17:31:10 | MainThread   | INFO     | 进度: 113/390 - 完成: Case completed: target=0.024, indenter_x=0.016
2025-12-01 17:31:10 | MainThread   | INFO     | 进度: 114/390 - 完成: Case completed: target=0.024, indenter_x=0.018
2025-12-01 17:31:11 | MainThread   | INFO     | 进度: 115/390 - 完成: Case completed: target=0.024, indenter_x=0.02
2025-12-01 17:31:11 | MainThread   | INFO     | 进度: 116/390 - 完成: Case completed: target=0.024, indenter_x=0.022
2025-12-01 17:31:11 | MainThread   | INFO     | 进度: 117/390 - 完成: Case completed: target=0.024, indenter_x=0.024
2025-12-01 17:31:14 | MainThread   | WARNING  | 收到中断信号，正在优雅退出...
2025-12-01 17:31:14 | MainThread   | INFO     | 正在关闭进程池...
2025-12-01 17:31:14 | MainThread   | INFO     | 退出中...
2025-12-01 17:31:14 | MainThread   | INFO     | ============================================================
2025-12-01 17:31:14 | MainThread   | INFO     | 模拟完成总结:
2025-12-01 17:31:14 | MainThread   | INFO     | 总任务数: 390
2025-12-01 17:31:14 | MainThread   | INFO     | 已完成: 117
2025-12-01 17:31:14 | MainThread   | INFO     | 成功: 117
2025-12-01 17:31:14 | MainThread   | INFO     | 失败: 0
2025-12-01 17:31:14 | MainThread   | INFO     | 完成率: 30.00%
2025-12-01 17:31:14 | MainThread   | INFO     | 成功率: 100.00%
2025-12-01 17:31:14 | MainThread   | INFO     | 总耗时: 1.22 分钟
2025-12-01 17:31:14 | MainThread   | INFO     | 平均每个任务: 0.62 秒
2025-12-01 17:31:14 | MainThread   | INFO     | 结果保存到: D:\code\magsim\4-scripts\simulation_results
2025-12-01 17:31:14 | MainThread   | INFO     | 程序被用户中断退出
2025-12-01 17:31:14 | MainThread   | INFO     | ============================================================
